book_id,book_title,summary,quantity
2602,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",2
4200,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",2
4602,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",2
3511,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",2
1998,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",3
613,Perfectly Confident," explores the idea of confidence and offers a series of valuable practices that anyone can implement in their life to improve this aspect, as well as an overview of how confidence is supposed to look and feel like in its realest form, without adding or subtracting too much of it. ",4
302,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",0
216,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",4
4441,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",4
312,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",4
226,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",4
4451,Permanent Record," delves into the life story of Edward Snowden, the well-renowned national whistleblower who built the exposé on STELLARWIND, the US mass surveillance program used to spy on American citizens.",3
3994,Permission Marketing," explains why nobody pays attention to TV commercials and flyers anymore, and shows you how in today’s crowded market, you can cheaply start a dialogue with your ideal customer, build a relationship over time and sell to them much more effectively.",1
4539,Permission Marketing," explains why nobody pays attention to TV commercials and flyers anymore, and shows you how in today’s crowded market, you can cheaply start a dialogue with your ideal customer, build a relationship over time and sell to them much more effectively.",4
2447,Permission Marketing," explains why nobody pays attention to TV commercials and flyers anymore, and shows you how in today’s crowded market, you can cheaply start a dialogue with your ideal customer, build a relationship over time and sell to them much more effectively.",3
3786,Permission Marketing," explains why nobody pays attention to TV commercials and flyers anymore, and shows you how in today’s crowded market, you can cheaply start a dialogue with your ideal customer, build a relationship over time and sell to them much more effectively.",4
3066,Permission Marketing," explains why nobody pays attention to TV commercials and flyers anymore, and shows you how in today’s crowded market, you can cheaply start a dialogue with your ideal customer, build a relationship over time and sell to them much more effectively.",0
2111,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",4
89,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",4
1035,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",2
1597,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",1
5109,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",0
2720,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",0
4691,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",0
3362,Personality Isn’t Permanent," will shatter your long-held beliefs that you’re stuck as yourself, flaws and all, by identifying why the person you are is changeable and giving you specific and actionable steps to change.",1
3338,Phantoms In The Brain, will make you smarter about your own mind by sharing what scientists have learned from some of the most interesting experiences of patients with neurological disorders.,4
969,Phantoms In The Brain, will make you smarter about your own mind by sharing what scientists have learned from some of the most interesting experiences of patients with neurological disorders.,0
68,Phantoms In The Brain, will make you smarter about your own mind by sharing what scientists have learned from some of the most interesting experiences of patients with neurological disorders.,4
2045,Phantoms In The Brain, will make you smarter about your own mind by sharing what scientists have learned from some of the most interesting experiences of patients with neurological disorders.,0
5076,Phantoms In The Brain, will make you smarter about your own mind by sharing what scientists have learned from some of the most interesting experiences of patients with neurological disorders.,3
3492,Pioneering Portfolio Management," is a financial book that touches on subjects like institutional investments, asset classes, securities management, and how to adjust a portfolio based on risk, a diversified approach to investing, and overall asset allocation.",4
1291,Pioneering Portfolio Management," is a financial book that touches on subjects like institutional investments, asset classes, securities management, and how to adjust a portfolio based on risk, a diversified approach to investing, and overall asset allocation.",3
4361,Pitch Anything," relies on tactics and strategies from a field called neuroeconomics to give you an entirely new way of presenting, pitching and convincing other people of your ideas and offers.",4
2368,Pitch Anything," relies on tactics and strategies from a field called neuroeconomics to give you an entirely new way of presenting, pitching and convincing other people of your ideas and offers.",3
3977,Pitch Anything," relies on tactics and strategies from a field called neuroeconomics to give you an entirely new way of presenting, pitching and convincing other people of your ideas and offers.",3
3743,Pitch Anything," relies on tactics and strategies from a field called neuroeconomics to give you an entirely new way of presenting, pitching and convincing other people of your ideas and offers.",2
3048,Pitch Anything," relies on tactics and strategies from a field called neuroeconomics to give you an entirely new way of presenting, pitching and convincing other people of your ideas and offers.",1
4265,Pitch Perfect," is the ultimate guide to becoming more efficient at communication in work, at home, and everywhere you go. ",4
970,Pivot," will give you the confidence you need to change careers by showing you how to prepare by examining your strengths, working with the right people, testing ideas, and creating opportunities.",2
1546,Pivot," will give you the confidence you need to change careers by showing you how to prepare by examining your strengths, working with the right people, testing ideas, and creating opportunities.",2
4646,Pivot," will give you the confidence you need to change careers by showing you how to prepare by examining your strengths, working with the right people, testing ideas, and creating opportunities.",1
5077,Pivot," will give you the confidence you need to change careers by showing you how to prepare by examining your strengths, working with the right people, testing ideas, and creating opportunities.",0
3542,Pivot," will give you the confidence you need to change careers by showing you how to prepare by examining your strengths, working with the right people, testing ideas, and creating opportunities.",3
2293,Plato At The Googleplex," asks what would happen if ancient philosopher Plato were alive today and came in contact with the modern world, for example by touring Google’s headquarters, and what the implications of his encounters are for the relevance of philosophy in our civilized, hyper-technological world.",0
4507,Plato At The Googleplex," asks what would happen if ancient philosopher Plato were alive today and came in contact with the modern world, for example by touring Google’s headquarters, and what the implications of his encounters are for the relevance of philosophy in our civilized, hyper-technological world.",3
786,Plato At The Googleplex," asks what would happen if ancient philosopher Plato were alive today and came in contact with the modern world, for example by touring Google’s headquarters, and what the implications of his encounters are for the relevance of philosophy in our civilized, hyper-technological world.",4
3937,Plato At The Googleplex," asks what would happen if ancient philosopher Plato were alive today and came in contact with the modern world, for example by touring Google’s headquarters, and what the implications of his encounters are for the relevance of philosophy in our civilized, hyper-technological world.",0
4109,Plato At The Googleplex," asks what would happen if ancient philosopher Plato were alive today and came in contact with the modern world, for example by touring Google’s headquarters, and what the implications of his encounters are for the relevance of philosophy in our civilized, hyper-technological world.",1
1619,Playing With FIRE," will teach you how to be happier with your financial life and worry less about money by getting into the Financial Independence, Retire Early (FIRE) movement.",1
1351,Playing With FIRE," will teach you how to be happier with your financial life and worry less about money by getting into the Financial Independence, Retire Early (FIRE) movement.",0
2736,Playing With FIRE," will teach you how to be happier with your financial life and worry less about money by getting into the Financial Independence, Retire Early (FIRE) movement.",0
1062,Playing With FIRE," will teach you how to be happier with your financial life and worry less about money by getting into the Financial Independence, Retire Early (FIRE) movement.",3
4715,Playing With FIRE," will teach you how to be happier with your financial life and worry less about money by getting into the Financial Independence, Retire Early (FIRE) movement.",2
1293,Poor Charlie’s Almanack," explores the life of the famous investor Charlie Munger, the right hand of Warren Buffett, and teaches its readers how his inspirational take on life helped him achieve a fortune and still have time and money to dedicate towards philanthropic causes.",1
4193,Poor Charlie’s Almanack," explores the life of the famous investor Charlie Munger, the right hand of Warren Buffett, and teaches its readers how his inspirational take on life helped him achieve a fortune and still have time and money to dedicate towards philanthropic causes.",0
2590,Poor Charlie’s Almanack," explores the life of the famous investor Charlie Munger, the right hand of Warren Buffett, and teaches its readers how his inspirational take on life helped him achieve a fortune and still have time and money to dedicate towards philanthropic causes.",1
239,Poor Charlie’s Almanack," explores the life of the famous investor Charlie Munger, the right hand of Warren Buffett, and teaches its readers how his inspirational take on life helped him achieve a fortune and still have time and money to dedicate towards philanthropic causes.",4
3152,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,3
4221,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,1
3546,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,4
1554,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,0
650,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,3
4650,Power Relationships, shows you how to have a fantastic career and a fulfilling life by connecting with the right people early and growing those relationships.,3
779,Pre-Suasion," takes you through the latest social psychology research to explain how marketers, persuaders and our environment primes us to say certain things and take specific actions, as well as how you can harness the same ideas to master the art of persuasion.",0
2279,Pre-Suasion," takes you through the latest social psychology research to explain how marketers, persuaders and our environment primes us to say certain things and take specific actions, as well as how you can harness the same ideas to master the art of persuasion.",4
3688,Pre-Suasion," takes you through the latest social psychology research to explain how marketers, persuaders and our environment primes us to say certain things and take specific actions, as well as how you can harness the same ideas to master the art of persuasion.",4
4338,Pre-Suasion," takes you through the latest social psychology research to explain how marketers, persuaders and our environment primes us to say certain things and take specific actions, as well as how you can harness the same ideas to master the art of persuasion.",4
3029,Pre-Suasion," takes you through the latest social psychology research to explain how marketers, persuaders and our environment primes us to say certain things and take specific actions, as well as how you can harness the same ideas to master the art of persuasion.",4
2883,Predictable Success," leads you through the various stages of companies and alternative paths they can and might take, depending on their actions, showing you the safest path towards predictable success, where you consistently achieve your goals.",0
1816,Predictable Success," leads you through the various stages of companies and alternative paths they can and might take, depending on their actions, showing you the safest path towards predictable success, where you consistently achieve your goals.",4
3749,Predictable Success," leads you through the various stages of companies and alternative paths they can and might take, depending on their actions, showing you the safest path towards predictable success, where you consistently achieve your goals.",3
2375,Predictable Success," leads you through the various stages of companies and alternative paths they can and might take, depending on their actions, showing you the safest path towards predictable success, where you consistently achieve your goals.",0
502,Predictably Irrational," explains the hidden forces that really drive how we make decisions, which are far less rational than we think, but can help us stay on top of our finances, interact better with others and live happier lives, once we know about them.",3
2381,Predictably Irrational," explains the hidden forces that really drive how we make decisions, which are far less rational than we think, but can help us stay on top of our finances, interact better with others and live happier lives, once we know about them.",2
1399,Predictably Irrational," explains the hidden forces that really drive how we make decisions, which are far less rational than we think, but can help us stay on top of our finances, interact better with others and live happier lives, once we know about them.",2
187,Predictably Irrational," explains the hidden forces that really drive how we make decisions, which are far less rational than we think, but can help us stay on top of our finances, interact better with others and live happier lives, once we know about them.",3
3051,Predictably Irrational," explains the hidden forces that really drive how we make decisions, which are far less rational than we think, but can help us stay on top of our finances, interact better with others and live happier lives, once we know about them.",0
3162,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",0
668,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",3
3559,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",3
4237,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",1
2080,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",0
2692,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",2
4664,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",0
1572,Presence," is a life-changing guide to growing your self-confidence that shows how posture, mindset, and body language all expand your feeling of empowerment and your communication skills.",4
1730,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",2
2834,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",4
3680,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",1
1165,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",1
4333,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",2
2264,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",3
3222,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",2
4804,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",1
5182,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",4
278,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",3
775,Principles," holds the set of rules for work and life billionaire investor and CEO of the most successful fund in history, Ray Dalio, has acquired through his 40-year career in finance.",3
351,Prisoners Of Geography," explains how the location of a country dramatically affects its success and the amount of power it has in the world, and how this has determined the outcomes of major world events for centuries.",2
2256,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",2
3920,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",1
1722,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",3
4797,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",4
3677,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",1
3220,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",2
153,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",3
4103,Problem Solving 101," is a universal, four-step template for overcoming challenges in life, based on a traditional method Japanese school children learn early on.",3
3151,Profit First," explains why traditional business finances are upside down and how, by focusing on profit first and reasoning up from there, you can grow your business to new heights more sustainably, all while being less stressed about money.",3
1318,Profit First," explains why traditional business finances are upside down and how, by focusing on profit first and reasoning up from there, you can grow your business to new heights more sustainably, all while being less stressed about money.",0
3545,Profit First," explains why traditional business finances are upside down and how, by focusing on profit first and reasoning up from there, you can grow your business to new heights more sustainably, all while being less stressed about money.",2
2230,Psyched Up, is an in-depth look at the science behind mental preparation that will show you how to do your best when it counts the most based on what top performers do.,1
127,Psycho-Cybernetics," explains how thinking of the human mind as a machine can help improve your self-image, which will dramatically increase your success and happiness.",2
2192,Psycho-Cybernetics," explains how thinking of the human mind as a machine can help improve your self-image, which will dramatically increase your success and happiness.",2
1123,Psycho-Cybernetics," explains how thinking of the human mind as a machine can help improve your self-image, which will dramatically increase your success and happiness.",3
5155,Psycho-Cybernetics," explains how thinking of the human mind as a machine can help improve your self-image, which will dramatically increase your success and happiness.",4
1684,Psycho-Cybernetics," explains how thinking of the human mind as a machine can help improve your self-image, which will dramatically increase your success and happiness.",2
2469,Purple Cow," explains why building a great product and advertising the heck out of it simply doesn’t cut it anymore and how you can build something that’s so remarkable people have to share it, in order to succeed in today’s crowded post-advertising world.",0
3071,Purple Cow," explains why building a great product and advertising the heck out of it simply doesn’t cut it anymore and how you can build something that’s so remarkable people have to share it, in order to succeed in today’s crowded post-advertising world.",3
3797,Purple Cow," explains why building a great product and advertising the heck out of it simply doesn’t cut it anymore and how you can build something that’s so remarkable people have to share it, in order to succeed in today’s crowded post-advertising world.",4
4382,Purple Cow," explains why building a great product and advertising the heck out of it simply doesn’t cut it anymore and how you can build something that’s so remarkable people have to share it, in order to succeed in today’s crowded post-advertising world.",1
1362,Q,uit Like A Millionaire,1
1085,Q,uit Like A Millionaire,4
5151,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,2
3648,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,0
738,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,0
4764,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,1
2788,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,2
3201,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,0
4298,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,4
1119,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,1
2187,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,4
1681,QBQ!, will teach you to ask better questions and stay accountable and why doing so will change every aspect of your life for the better.,1
4877,Quiet," shows the slow rise of the extrovert ideal for success throughout the 20th century, while making a case for the underappreciated power of introverts and showing up new ways for both forces to cooperate.",3
1879,Quiet," shows the slow rise of the extrovert ideal for success throughout the 20th century, while making a case for the underappreciated power of introverts and showing up new ways for both forces to cooperate.",3
2462,Quiet," shows the slow rise of the extrovert ideal for success throughout the 20th century, while making a case for the underappreciated power of introverts and showing up new ways for both forces to cooperate.",1
2056,Quiet Power, identifies the hidden superpowers of introverts and empowers them by helping them understand why it’s so difficult to be quiet in a world that’s loud and how to ease their way into becoming confident in social situations.,4
4224,Quiet Power, identifies the hidden superpowers of introverts and empowers them by helping them understand why it’s so difficult to be quiet in a world that’s loud and how to ease their way into becoming confident in social situations.,1
652,Quiet Power, identifies the hidden superpowers of introverts and empowers them by helping them understand why it’s so difficult to be quiet in a world that’s loud and how to ease their way into becoming confident in social situations.,1
2680,Quiet Power, identifies the hidden superpowers of introverts and empowers them by helping them understand why it’s so difficult to be quiet in a world that’s loud and how to ease their way into becoming confident in social situations.,3
1250,Quitter," is a blueprint to help you close the gap between your day job and your dream job, showing you simple steps you can take towards your dream without turning it into a nightmare.",3
1887,Quitter," is a blueprint to help you close the gap between your day job and your dream job, showing you simple steps you can take towards your dream without turning it into a nightmare.",4
2927,Quitter," is a blueprint to help you close the gap between your day job and your dream job, showing you simple steps you can take towards your dream without turning it into a nightmare.",0
4883,Quitter," is a blueprint to help you close the gap between your day job and your dream job, showing you simple steps you can take towards your dream without turning it into a nightmare.",4
2472,Quitter," is a blueprint to help you close the gap between your day job and your dream job, showing you simple steps you can take towards your dream without turning it into a nightmare.",4
1094,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,0
4425,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,0
2765,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,1
5133,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,1
1651,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,0
3397,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,2
2155,Radical Acceptance, teaches how you can become more content and happy in your life by applying the principles of meditation and Buddhism. ,1
3163,Radical Candor," will teach you how to connect with people at work, push them to be their best, know when and how to fire them, and create an environment of trust and innovation in the workplace.",2
670,Radical Candor," will teach you how to connect with people at work, push them to be their best, know when and how to fire them, and create an environment of trust and innovation in the workplace.",0
4238,Radical Candor," will teach you how to connect with people at work, push them to be their best, know when and how to fire them, and create an environment of trust and innovation in the workplace.",2
4665,Radical Candor," will teach you how to connect with people at work, push them to be their best, know when and how to fire them, and create an environment of trust and innovation in the workplace.",3
3560,Radical Candor," will teach you how to connect with people at work, push them to be their best, know when and how to fire them, and create an environment of trust and innovation in the workplace.",3
925,Radical Honesty," looks into the concept of lying and how we can train ourselves to avoid doing it as only through morality we can live an honest life, although our natural inclination to lie can sometimes push us to alter the truth.",3
2013,Radical Honesty," looks into the concept of lying and how we can train ourselves to avoid doing it as only through morality we can live an honest life, although our natural inclination to lie can sometimes push us to alter the truth.",4
4207,Radical Honesty," looks into the concept of lying and how we can train ourselves to avoid doing it as only through morality we can live an honest life, although our natural inclination to lie can sometimes push us to alter the truth.",1
2615,Radical Honesty," looks into the concept of lying and how we can train ourselves to avoid doing it as only through morality we can live an honest life, although our natural inclination to lie can sometimes push us to alter the truth.",4
5021,Radical Honesty," looks into the concept of lying and how we can train ourselves to avoid doing it as only through morality we can live an honest life, although our natural inclination to lie can sometimes push us to alter the truth.",1
3108,Raise Your Game," delves into the philosophy of peak performance presented by a former basketball coach who achieved success by focusing on self-awareness, discipline, and a series of virtues.",4
2574,Raise Your Game," delves into the philosophy of peak performance presented by a former basketball coach who achieved success by focusing on self-awareness, discipline, and a series of virtues.",3
3497,Raise Your Game," delves into the philosophy of peak performance presented by a former basketball coach who achieved success by focusing on self-awareness, discipline, and a series of virtues.",3
533,Raising A Secure Child," teaches new parents how to feel confident that they can meet their child’s needs without making them too attached by outlining the experience that Hoffman, Cooper, and Powell have in helping parents form healthy attachments with their kids in ways that help them avoid becoming too hard on themselves and their children.",1
2668,Raising A Secure Child," teaches new parents how to feel confident that they can meet their child’s needs without making them too attached by outlining the experience that Hoffman, Cooper, and Powell have in helping parents form healthy attachments with their kids in ways that help them avoid becoming too hard on themselves and their children.",4
643,Raising A Secure Child," teaches new parents how to feel confident that they can meet their child’s needs without making them too attached by outlining the experience that Hoffman, Cooper, and Powell have in helping parents form healthy attachments with their kids in ways that help them avoid becoming too hard on themselves and their children.",4
963,Raising A Secure Child," teaches new parents how to feel confident that they can meet their child’s needs without making them too attached by outlining the experience that Hoffman, Cooper, and Powell have in helping parents form healthy attachments with their kids in ways that help them avoid becoming too hard on themselves and their children.",4
5070,Raising A Secure Child," teaches new parents how to feel confident that they can meet their child’s needs without making them too attached by outlining the experience that Hoffman, Cooper, and Powell have in helping parents form healthy attachments with their kids in ways that help them avoid becoming too hard on themselves and their children.",3
3888,Range, shows that having a broad spectrum of skills and interests and taking your time to figure them out is better than specializing in just one area.,0
4093,Range, shows that having a broad spectrum of skills and interests and taking your time to figure them out is better than specializing in just one area.,1
1638,Range, shows that having a broad spectrum of skills and interests and taking your time to figure them out is better than specializing in just one area.,4
4732,Range, shows that having a broad spectrum of skills and interests and taking your time to figure them out is better than specializing in just one area.,2
609,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",1
42,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",4
452,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",3
4058,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",2
2599,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",4
1991,Rationality," explores the concept of ration as the pylon of all human progress and how it sets us apart from all other species, helping us evolve and developing societal layers, rules of conduct, and moral grounds for all our endeavors in life.",2
2384,Reading Like A Writer," takes you through the various elements of world-famous literature and shows you how, by paying close attention to how great authors employ them, you can not only get a lot more from your reading, but also learn to be a better writer yourself.",3
1822,Reading Like A Writer," takes you through the various elements of world-famous literature and shows you how, by paying close attention to how great authors employ them, you can not only get a lot more from your reading, but also learn to be a better writer yourself.",3
3982,Reading Like A Writer," takes you through the various elements of world-famous literature and shows you how, by paying close attention to how great authors employ them, you can not only get a lot more from your reading, but also learn to be a better writer yourself.",2
2845,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",4
1384,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",4
3928,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",0
3026,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",2
1739,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",4
4812,Real Artists Don’t Starve," debunks all myths around the starving artist and shows you you can, will and deserve to make a living from your creative work.",2
599,Real Change, offers a way out of the burdening problems around the world that sometimes weigh on our spirit and make us feel powerless by presenting meditation practices that help us alleviate negative emotions and face these issues with determination and change them for the better.,1
3104,Real Change, offers a way out of the burdening problems around the world that sometimes weigh on our spirit and make us feel powerless by presenting meditation practices that help us alleviate negative emotions and face these issues with determination and change them for the better.,4
4968,Real Change, offers a way out of the burdening problems around the world that sometimes weigh on our spirit and make us feel powerless by presenting meditation practices that help us alleviate negative emotions and face these issues with determination and change them for the better.,4
2567,Real Change, offers a way out of the burdening problems around the world that sometimes weigh on our spirit and make us feel powerless by presenting meditation practices that help us alleviate negative emotions and face these issues with determination and change them for the better.,1
4204,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",1
2005,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",2
5011,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",0
616,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",3
4606,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",0
917,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",2
2607,Real Help," offers a hands-on approach to improving your life and achieving unconventional success through a happy, fulfilled, ordinary life, rather than fighting the broken system until you’ve got millions in the bank and out-of-the-ordinary achievements.",0
1202,Reality Is Broken," flips the image of the lonely gamer on its head, explaining how games create real value, can be used to make us happier and even help us solve global problems.",1
4519,Reality Is Broken," flips the image of the lonely gamer on its head, explaining how games create real value, can be used to make us happier and even help us solve global problems.",2
1794,Reality Is Broken," flips the image of the lonely gamer on its head, explaining how games create real value, can be used to make us happier and even help us solve global problems.",2
2697,Reasons To Stay Alive," shows you the dangers and difficulties surrounding mental illness, uncovers the stigma around it, and identifies how to recover from it by sharing the story of Matt Haig’s recovery after an awful panic attack and subsequent battle with depression and anxiety.",3
5095,Reasons To Stay Alive," shows you the dangers and difficulties surrounding mental illness, uncovers the stigma around it, and identifies how to recover from it by sharing the story of Matt Haig’s recovery after an awful panic attack and subsequent battle with depression and anxiety.",4
